datetime	cnt	tL	X	Y	Z	tP8
2016-10-25 01:00:00	3.3333333333333335	20.598666666666666	-19.036	-8.577	1.548	1.7324458333333334e-06
2016-10-25 02:00:00	3.3333333333333335	20.731666666666666	-19.036	-8.577	1.548	2.0115974999999998e-06
2016-10-25 03:00:00	3.3333333333333335	20.86525	-19.036	-8.577	1.548	3.0589966666666664e-06
2016-10-25 04:00:00	2.0	20.935	-19.036	-8.577	1.548	8.9583e-06
2016-10-28 17:00:00	2.2857142857142856	34.385714285714286	-19.036	-8.577	1.548	1.7732071428571428e-06
2016-10-28 18:00:00	2.3333333333333335	34.57208333333333	-19.036	-8.577	1.548	2.3752358333333333e-06
2016-10-28 19:00:00	2.3333333333333335	34.810833333333335	-19.036	-8.577	1.548	1.549085e-06
2016-10-28 20:00:00	2.3333333333333335	35.05425	-19.036	-8.577	1.548	1.9068025e-06
2016-10-28 21:00:00	2.3333333333333335	35.30325	-19.036	-8.577	1.548	2.3241725e-06
2016-10-28 22:00:00	2.4166666666666665	35.558416666666666	-19.036	-8.577	1.548	1.60404925e-06
2016-10-28 23:00:00	2.3333333333333335	35.818	-19.036	-8.577	1.548	2.7785333333333336e-06
2016-10-29 00:00:00	2.3333333333333335	36.08325	-19.036	-8.577	1.548	1.6046330833333334e-06
2016-10-29 01:00:00	2.3333333333333335	36.356249999999996	-19.036	-8.577	1.548	1.4571558333333333e-06
2016-10-29 02:00:00	2.4166666666666665	36.63425	-19.036	-8.577	1.548	3.0939658333333333e-06
2016-10-29 03:00:00	2.3333333333333335	36.91858333333334	-19.036	-8.577	1.548	1.8801991666666666e-06
2016-10-29 04:00:00	2.3333333333333335	37.21008333333334	-19.036	-8.577	1.548	2.1244033333333334e-06
2016-10-29 05:00:00	2.3333333333333335	37.508583333333334	-19.036	-8.577	1.548	4.360455e-06
2016-10-29 06:00:00	2.4166666666666665	37.81341666666666	-19.036	-8.577	1.548	2.0386081666666666e-06
2016-10-29 07:00:00	2.3333333333333335	38.1255	-19.036	-8.577	1.548	1.6469158333333333e-06
2016-10-29 08:00:00	2.3333333333333335	38.4465	-19.036	-8.577	1.548	1.72632475e-06
2016-10-29 09:00:00	2.3333333333333335	38.77283333333333	-19.036	-8.577	1.548	2.619784333333333e-06
2016-10-29 10:00:00	2.3333333333333335	39.107166666666664	-19.036	-8.577	1.548	2.9746783333333335e-06
2016-10-29 11:00:00	2.4166666666666665	39.4505	-19.036	-8.577	1.548	2.5264192e-06
2016-10-29 12:00:00	2.3333333333333335	39.798	-19.036	-8.577	1.548	4.57398e-06
2016-10-29 13:00:00	2.3333333333333335	40.15658333333334	-19.036	-8.577	1.548	3.247361916666666e-06
2016-10-29 14:00:00	2.3333333333333335	40.518750000000004	-19.036	-8.577	1.548	1.9623485e-06
2016-10-29 15:00:00	2.4166666666666665	40.88791666666666	-19.036	-8.577	1.548	1.7234774999999998e-06
2016-10-29 16:00:00	2.3333333333333335	41.26416666666667	-19.036	-8.577	1.548	1.6517816666666668e-06
2016-10-29 17:00:00	3.3333333333333335	41.6445	-19.036	-8.577	1.548	2.123536666666667e-06
