Decimal,Hex Time,SCET,SSR-A-SBE,SSR-A-DBE,SSR-B-SBE,SSR-B-DBE,
1647868399,623879EF,2010-080T12,38,0,14,1,
1647871999,623887FF,2010-080T13,36,0,11,0,
1647875599,6238960F,2010-080T14,45,0,15,0,
1647879199,6238A41F,2010-080T15,33,0,16,0,
1647882799,6238B22F,2010-080T16,37,3,13,0,
1647886399,6238C03F,2010-080T17,32,0,15,0,
1647889999,6238CE4F,2010-080T18,38,0,12,0,
1647893599,6238DC5F,2010-080T19,47,0,10,0,
1647897199,6238EA6F,2010-080T20,33,0,17,0,
1647900799,6238F87F,2010-080T21,40,0,17,0,
1647904399,6239068F,2010-080T22,39,1,13,0,
1647907999,6239149F,2010-080T23,31,0,9,1,
1647911599,623922AF,2010-081T00,35,1,12,0,
1647915199,623930BF,2010-081T01,33,0,14,0,
1647918799,62393ECF,2010-081T02,33,0,15,0,
1647922399,62394CDF,2010-081T03,34,0,19,0,
1647925999,62395AEF,2010-081T04,48,0,16,1,
1647929599,623968FF,2010-081T05,35,0,19,0,
1647933199,6239770F,2010-081T06,38,0,37,0,
1647936799,6239851F,2010-081T07,38,0,24,0,
1647940399,6239932F,2010-081T08,36,0,18,1,
1647943999,6239A13F,2010-081T09,36,0,18,0,
1647947599,6239AF4F,2010-081T10,40,0,11,0,
1647951199,6239BD5F,2010-081T11,39,2,12,0,
1647954799,6239CB6F,2010-081T12,37,2,19,0,
1647958399,6239D97F,2010-081T13,45,0,10,0,
1647961999,6239E78F,2010-081T14,37,0,19,0,
1647965599,6239F59F,2010-081T15,29,0,18,0,
1647969199,623A03AF,2010-081T16,34,0,19,0,
1647972799,623A11BF,2010-081T17,27,0,21,0,
1647976399,623A1FCF,2010-081T18,29,1,22,0,
1647979999,623A2DDF,2010-081T19,28,0,11,0,
1647983599,623A3BEF,2010-081T20,24,0,23,0,
1647987199,623A49FF,2010-081T21,27,2,26,1,
1647990799,623A580F,2010-081T22,25,0,12,0,
1647994399,623A661F,2010-081T23,33,0,9,0,
1647997999,623A742F,2010-082T00,38,0,22,0,
1648001599,623A823F,2010-082T01,29,1,24,0,
1648005199,623A904F,2010-082T02,27,0,15,0,
1648008799,623A9E5F,2010-082T03,33,0,20,0,
1648012399,623AAC6F,2010-082T04,23,0,17,0,
1648015999,623ABA7F,2010-082T05,29,0,15,0,
1648019599,623AC88F,2010-082T06,38,1,23,1,
1648023199,623AD69F,2010-082T07,25,1,11,0,
1648026799,623AE4AF,2010-082T08,38,0,21,0,
1648030399,623AF2BF,2010-082T09,29,0,12,0,
1648033999,623B00CF,2010-082T10,33,0,17,3,
1648037599,623B0EDF,2010-082T11,26,0,16,0,
1648041199,623B1CEF,2010-082T12,25,0,21,1,
1648044799,623B2AFF,2010-082T13,33,0,14,0,
1648048399,623B390F,2010-082T14,39,0,16,0,
1648051999,623B471F,2010-082T15,31,0,19,0,
1648055599,623B552F,2010-082T16,27,0,19,0,
1648059199,623B633F,2010-082T17,36,0,23,0,
1648062799,623B714F,2010-082T18,25,0,12,0,
1648066399,623B7F5F,2010-082T19,37,0,17,0,
1648069999,623B8D6F,2010-082T20,32,0,21,1,
1648073599,623B9B7F,2010-082T21,29,0,14,0,
1648077199,623BA98F,2010-082T22,30,0,19,0,
1648080799,623BB79F,2010-082T23,25,0,18,1,
1648084399,623BC5AF,2010-083T00,25,0,13,0,
1648087999,623BD3BF,2010-083T01,30,0,16,0,
1648091599,623BE1CF,2010-083T02,28,0,14,0,
1648095199,623BEFDF,2010-083T03,28,0,15,1,
1648098799,623BFDEF,2010-083T04,26,2,14,0,
1648102399,623C0BFF,2010-083T05,39,0,24,0,
1648105999,623C1A0F,2010-083T06,24,1,15,0,
1648109599,623C281F,2010-083T07,24,0,19,0,
1648113199,623C362F,2010-083T08,34,0,17,0,
1648116799,623C443F,2010-083T09,36,0,43,0,
1648120399,623C524F,2010-083T10,21,0,22,0,
1648123999,623C605F,2010-083T11,27,0,15,0,
1648127599,623C6E6F,2010-083T12,29,0,25,0,
1648131199,623C7C7F,2010-083T13,20,0,23,0,
1648134799,623C8A8F,2010-083T14,32,0,12,0,
1648138399,623C989F,2010-083T15,25,0,13,0,
1648141999,623CA6AF,2010-083T16,15,0,14,0,
1648145599,623CB4BF,2010-083T17,19,1,27,0,
1648149199,623CC2CF,2010-083T18,20,0,13,0,
1648152799,623CD0DF,2010-083T19,16,0,11,0,
1648156399,623CDEEF,2010-083T20,16,0,13,0,
1648159999,623CECFF,2010-083T21,21,0,10,0,
1648163599,623CFB0F,2010-083T22,21,0,15,0,
1648167199,623D091F,2010-083T23,23,0,20,0,
1648170799,623D172F,2010-084T00,20,0,19,0,
1648174399,623D253F,2010-084T01,19,0,18,0,
1648177999,623D334F,2010-084T02,27,0,10,0,
1648181599,623D415F,2010-084T03,16,0,16,0,
1648185199,623D4F6F,2010-084T04,19,0,22,0,
1648188799,623D5D7F,2010-084T05,28,1,19,0,
1648192399,623D6B8F,2010-084T06,20,0,17,0,
1648195999,623D799F,2010-084T07,22,0,16,1,
1648199599,623D87AF,2010-084T08,20,0,12,0,
1648203199,623D95BF,2010-084T09,21,0,13,0,
1648206799,623DA3CF,2010-084T10,25,0,20,0,
1648210399,623DB1DF,2010-084T11,21,0,15,0,
1648213999,623DBFEF,2010-084T12,19,0,14,0,
1648217599,623DCDFF,2010-084T13,28,1,15,0,
1648221199,623DDC0F,2010-084T14,28,1,14,0,
1648224799,623DEA1F,2010-084T15,38,0,15,0,
1648228399,623DF82F,2010-084T16,21,0,18,0,
1648231999,623E063F,2010-084T17,21,1,22,0,
1648235599,623E144F,2010-084T18,20,0,21,1,
1648239199,623E225F,2010-084T19,27,0,17,1,
1648242799,623E306F,2010-084T20,18,0,14,0,
1648246399,623E3E7F,2010-084T21,21,0,10,0,
1648249999,623E4C8F,2010-084T22,31,0,16,0,
1648253599,623E5A9F,2010-084T23,25,0,18,0,
1648257199,623E68AF,2010-085T00,22,0,16,0,
1648260799,623E76BF,2010-085T01,20,0,17,0,
1648264399,623E84CF,2010-085T02,26,0,24,0,
1648267999,623E92DF,2010-085T03,22,0,9,0,
1648271599,623EA0EF,2010-085T04,26,1,15,0,
1648275199,623EAEFF,2010-085T05,19,0,24,0,
1648278799,623EBD0F,2010-085T06,27,0,22,0,
1648282399,623ECB1F,2010-085T07,26,0,13,0,
1648285999,623ED92F,2010-085T08,26,0,22,0,
1648289599,623EE73F,2010-085T09,24,0,13,0,
1648293199,623EF54F,2010-085T10,27,1,14,0,
1648296799,623F035F,2010-085T11,30,0,16,0,
1648300399,623F116F,2010-085T12,26,0,7,0,
1648303999,623F1F7F,2010-085T13,25,0,16,0,
1648307599,623F2D8F,2010-085T14,19,0,16,0,
1648311199,623F3B9F,2010-085T15,26,0,17,0,
1648314799,623F49AF,2010-085T16,25,0,20,0,
1648318399,623F57BF,2010-085T17,20,2,14,0,
1648321999,623F65CF,2010-085T18,22,0,19,0,
1648325599,623F73DF,2010-085T19,19,0,11,0,
1648329199,623F81EF,2010-085T20,29,0,9,0,
1648332799,623F8FFF,2010-085T21,19,1,14,0,
1648336399,623F9E0F,2010-085T22,18,0,14,0,
1648339999,623FAC1F,2010-085T23,29,0,21,0,
1648343599,623FBA2F,2010-086T00,22,0,17,0,
1648347199,623FC83F,2010-086T01,24,1,19,0,
1648350799,623FD64F,2010-086T02,25,0,17,0,
1648354399,623FE45F,2010-086T03,30,0,16,0,
1648357999,623FF26F,2010-086T04,25,1,15,0,
1648361599,6240007F,2010-086T05,29,0,17,0,
1648365199,62400E8F,2010-086T06,25,2,21,0,
1648368799,62401C9F,2010-086T07,21,0,14,0,
1648372399,62402AAF,2010-086T08,29,0,14,0,
1648375999,624038BF,2010-086T09,25,1,22,0,
1648379599,624046CF,2010-086T10,39,0,20,0,
1648383199,624054DF,2010-086T11,23,0,16,0,
1648386799,624062EF,2010-086T12,34,0,18,0,
1648390399,624070FF,2010-086T13,25,0,22,0,
1648393999,62407F0F,2010-086T14,25,0,20,0,
1648397599,62408D1F,2010-086T15,26,0,11,0,
1648401199,62409B2F,2010-086T16,28,0,20,0,
1648404799,6240A93F,2010-086T17,20,0,18,0,
1648408399,6240B74F,2010-086T18,35,1,20,3,
1648411999,6240C55F,2010-086T19,24,0,15,0,
1648415599,6240D36F,2010-086T20,32,1,17,0,
1648419199,6240E17F,2010-086T21,24,0,16,0,
1648422799,6240EF8F,2010-086T22,20,0,11,0,
1648426399,6240FD9F,2010-086T23,20,0,15,1,
1648429999,62410BAF,2010-087T00,18,0,8,0,
1648433599,624119BF,2010-087T01,20,0,7,0,
1648437199,624127CF,2010-087T02,26,0,17,0,
1648440799,624135DF,2010-087T03,21,0,13,0,
1648444399,624143EF,2010-087T04,23,1,24,0,
1648447999,624151FF,2010-087T05,23,0,18,0,
1648451599,6241600F,2010-087T06,23,0,21,3,
1648455199,62416E1F,2010-087T07,16,0,22,1,
1648458799,62417C2F,2010-087T08,31,0,18,0,
1648462399,62418A3F,2010-087T09,26,1,26,0,
1648465999,6241984F,2010-087T10,21,0,21,0,
1648469599,6241A65F,2010-087T11,18,0,18,0,
1648473199,6241B46F,2010-087T12,27,0,30,0,
1648476799,6241C27F,2010-087T13,28,0,17,0,
1648480399,6241D08F,2010-087T14,31,0,32,0,
1648483999,6241DE9F,2010-087T15,24,0,22,0,
1648487599,6241ECAF,2010-087T16,34,0,24,0,
1648491199,6241FABF,2010-087T17,20,0,23,1,
1648494799,624208CF,2010-087T18,25,1,30,0,
1648498399,624216DF,2010-087T19,28,1,23,0,
1648501999,624224EF,2010-087T20,15,0,10,0,
1648505599,624232FF,2010-087T21,26,1,21,0,
1648509199,6242410F,2010-087T22,22,0,22,0,
1648512799,62424F1F,2010-087T23,21,0,22,0,
1648516399,62425D2F,2010-088T00,22,1,15,0,
1648519999,62426B3F,2010-088T01,19,0,17,0,
1648523599,6242794F,2010-088T02,22,0,17,0,
1648527199,6242875F,2010-088T03,36,0,24,0,
1648530799,6242956F,2010-088T04,24,0,23,0,
1648534399,6242A37F,2010-088T05,15,0,20,0,
1648537999,6242B18F,2010-088T06,18,0,28,0,
1648541599,6242BF9F,2010-088T07,21,0,19,0,
1648545199,6242CDAF,2010-088T08,24,0,27,0,
1648548799,6242DBBF,2010-088T09,28,1,14,0,
1648552399,6242E9CF,2010-088T10,21,0,18,0,
1648555999,6242F7DF,2010-088T11,17,0,11,0,
1648559599,624305EF,2010-088T12,22,0,8,0,
1648563199,624313FF,2010-088T13,32,0,10,0,
1648566799,6243220F,2010-088T14,23,0,8,0,
1648570399,6243301F,2010-088T15,20,0,10,0,
1648573999,62433E2F,2010-088T16,22,0,18,0,APOAPSIS
1648577599,62434C3F,2010-088T17,26,0,18,0,
1648581199,62435A4F,2010-088T18,18,0,17,0,
1648584799,6243685F,2010-088T19,29,0,19,0,
1648588399,6243766F,2010-088T20,22,0,18,0,
1648591999,6243847F,2010-088T21,28,0,15,1,
1648595599,6243928F,2010-088T22,18,0,13,1,
1648599199,6243A09F,2010-088T23,21,0,22,0,
1648602799,6243AEAF,2010-089T00,26,0,17,1,
1648606399,6243BCBF,2010-089T01,20,0,22,0,
1648609999,6243CACF,2010-089T02,28,0,33,0,
1648613599,6243D8DF,2010-089T03,26,0,23,0,
1648617199,6243E6EF,2010-089T04,24,0,19,0,
1648620799,6243F4FF,2010-089T05,24,0,28,0,
1648624399,6244030F,2010-089T06,27,0,21,0,
1648627999,6244111F,2010-089T07,10,0,13,1,
1648631599,62441F2F,2010-089T08,20,0,25,0,
1648635199,62442D3F,2010-089T09,40,1,26,0,
1648638799,62443B4F,2010-089T10,24,0,23,0,
1648642399,6244495F,2010-089T11,20,0,19,0,
1648645999,6244576F,2010-089T12,20,0,28,0,
1648649599,6244657F,2010-089T13,24,0,16,0,
1648653199,6244738F,2010-089T14,18,0,21,1,
1648656799,6244819F,2010-089T15,28,0,33,1,
1648660399,62448FAF,2010-089T16,14,0,43,0,
1648663999,62449DBF,2010-089T17,19,1,21,0,
1648667599,6244ABCF,2010-089T18,27,1,19,0,
1648671199,6244B9DF,2010-089T19,20,0,26,0,
1648674799,6244C7EF,2010-089T20,29,0,26,1,
1648678399,6244D5FF,2010-089T21,28,1,20,0,
1648681999,6244E40F,2010-089T22,26,0,23,0,
1648685599,6244F21F,2010-089T23,28,0,21,0,
1648689199,6245002F,2010-090T00,24,1,25,1,
1648692799,62450E3F,2010-090T01,23,0,18,0,
1648696399,62451C4F,2010-090T02,25,0,21,0,
1648699999,62452A5F,2010-090T03,24,0,22,0,
1648703599,6245386F,2010-090T04,20,0,21,0,
1648707199,6245467F,2010-090T05,23,0,24,0,
1648710799,6245548F,2010-090T06,22,0,18,0,
1648714399,6245629F,2010-090T07,29,0,31,2,
1648717999,624570AF,2010-090T08,25,0,26,0,
1648721599,62457EBF,2010-090T09,23,0,28,0,
1648725199,62458CCF,2010-090T10,39,0,21,0,
1648728799,62459ADF,2010-090T11,21,1,26,0,
1648732399,6245A8EF,2010-090T12,17,0,29,0,
1648735999,6245B6FF,2010-090T13,28,0,17,1,
1648739599,6245C50F,2010-090T14,32,0,23,0,
1648743199,6245D31F,2010-090T15,22,1,22,0,
1648746799,6245E12F,2010-090T16,21,0,23,0,
1648750399,6245EF3F,2010-090T17,15,0,23,0,
1648753999,6245FD4F,2010-090T18,28,0,22,2,
1648757599,62460B5F,2010-090T19,19,0,25,0,
1648761199,6246196F,2010-090T20,19,0,22,0,
1648764799,6246277F,2010-090T21,28,0,34,0,
1648768399,6246358F,2010-090T22,21,0,32,0,
1648771999,6246439F,2010-090T23,15,0,21,0,
1648775599,624651AF,2010-091T00,22,0,23,0,
1648779199,62465FBF,2010-091T01,26,1,29,0,
1648782799,62466DCF,2010-091T02,19,0,18,0,
1648786399,62467BDF,2010-091T03,22,0,19,0,
1648789999,624689EF,2010-091T04,24,0,17,0,
1648793599,624697FF,2010-091T05,31,0,8,0,
1648797199,6246A60F,2010-091T06,21,0,10,0,
1648800799,6246B41F,2010-091T07,27,0,7,0,
1648804399,6246C22F,2010-091T08,21,0,15,0,
1648807999,6246D03F,2010-091T09,23,0,13,0,
1648811599,6246DE4F,2010-091T10,19,0,11,0,
1648815199,6246EC5F,2010-091T11,27,0,16,0,
1648818799,6246FA6F,2010-091T12,22,0,11,0,
1648822399,6247087F,2010-091T13,22,0,21,0,
1648825999,6247168F,2010-091T14,23,0,19,0,
1648829599,6247249F,2010-091T15,27,0,10,0,
1648833199,624732AF,2010-091T16,26,0,9,0,
1648836799,624740BF,2010-091T17,25,0,14,1,
1648840399,62474ECF,2010-091T18,17,0,12,0,
1648843999,62475CDF,2010-091T19,24,0,16,0,
1648847599,62476AEF,2010-091T20,22,0,13,0,
1648851199,624778FF,2010-091T21,25,0,19,0,
1648854799,6247870F,2010-091T22,24,1,11,0,
1648858399,6247951F,2010-091T23,16,0,14,0,
1648861999,6247A32F,2010-092T00,18,0,19,0,
1648865599,6247B13F,2010-092T01,24,0,16,0,
1648869199,6247BF4F,2010-092T02,24,1,16,0,
1648872799,6247CD5F,2010-092T03,22,0,24,0,
1648876399,6247DB6F,2010-092T04,15,0,21,0,
1648879999,6247E97F,2010-092T05,13,0,15,1,
1648883599,6247F78F,2010-092T06,24,1,18,1,
1648887199,6248059F,2010-092T07,17,0,15,0,
1648890799,624813AF,2010-092T08,27,0,17,0,
1648894399,624821BF,2010-092T09,26,2,16,1,
1648897999,62482FCF,2010-092T10,18,0,13,0,
1648901599,62483DDF,2010-092T11,24,0,18,0,
1648905199,62484BEF,2010-092T12,27,0,18,0,
1648908799,624859FF,2010-092T13,22,0,23,0,
1648912399,6248680F,2010-092T14,30,0,12,0,
1648915999,6248761F,2010-092T15,18,0,18,0,
1648919599,6248842F,2010-092T16,18,0,21,1,
1648923199,6248923F,2010-092T17,24,0,21,0,
1648926799,6248A04F,2010-092T18,22,0,24,0,
1648930399,6248AE5F,2010-092T19,16,0,12,1,
1648933999,6248BC6F,2010-092T20,17,0,19,1,
1648937599,6248CA7F,2010-092T21,20,0,24,0,
1648941199,6248D88F,2010-092T22,23,0,16,0,
1648944799,6248E69F,2010-092T23,28,0,18,0,
1648948399,6248F4AF,2010-093T00,26,0,18,0,
1648951999,624902BF,2010-093T01,22,0,16,0,
1648955599,624910CF,2010-093T02,19,1,12,0,
1648959199,62491EDF,2010-093T03,21,0,16,0,
1648962799,62492CEF,2010-093T04,22,0,16,0,
1648966399,62493AFF,2010-093T05,19,0,18,0,
1648969999,6249490F,2010-093T06,14,0,27,2,
1648973599,6249571F,2010-093T07,23,0,18,0,
1648977199,6249652F,2010-093T08,19,0,18,0,
1648980799,6249733F,2010-093T09,17,0,13,0,
1648984399,6249814F,2010-093T10,24,0,8,0,
1648987999,62498F5F,2010-093T11,27,0,15,0,
1648991599,62499D6F,2010-093T12,20,0,13,0,
1648995199,6249AB7F,2010-093T13,19,0,15,0,
1648998799,6249B98F,2010-093T14,29,1,13,0,
1649002399,6249C79F,2010-093T15,26,0,14,0,
1649005999,6249D5AF,2010-093T16,22,1,16,0,
1649009599,6249E3BF,2010-093T17,23,0,12,0,
1649013199,6249F1CF,2010-093T18,19,0,20,0,
1649016799,6249FFDF,2010-093T19,15,0,27,0,
1649020399,624A0DEF,2010-093T20,18,0,15,0,
1649023999,624A1BFF,2010-093T21,23,0,14,0,
1649027599,624A2A0F,2010-093T22,18,0,14,0,
1649031199,624A381F,2010-093T23,20,0,23,0,
1649034799,624A462F,2010-094T00,26,0,20,0,
1649038399,624A543F,2010-094T01,29,1,16,0,
1649041999,624A624F,2010-094T02,24,0,10,0,
1649045599,624A705F,2010-094T03,27,1,25,1,
1649049199,624A7E6F,2010-094T04,25,0,12,0,
1649052799,624A8C7F,2010-094T05,24,0,8,0,
1649056399,624A9A8F,2010-094T06,28,0,8,1,
1649059999,624AA89F,2010-094T07,22,1,18,0,
1649063599,624AB6AF,2010-094T08,18,0,16,1,
1649067199,624AC4BF,2010-094T09,14,0,22,0,
1649070799,624AD2CF,2010-094T10,24,0,18,0,
1649074399,624AE0DF,2010-094T11,22,0,19,0,
1649077999,624AEEEF,2010-094T12,13,0,21,0,
1649081599,624AFCFF,2010-094T13,17,0,15,0,
1649085199,624B0B0F,2010-094T14,20,0,15,0,
1649088799,624B191F,2010-094T15,14,0,16,0,
1649092399,624B272F,2010-094T16,14,2,14,1,
1649095999,624B353F,2010-094T17,18,0,13,0,
1649099599,624B434F,2010-094T18,25,0,20,0,
1649103199,624B515F,2010-094T19,25,0,10,1,
1649106799,624B5F6F,2010-094T20,17,0,25,0,
1649110399,624B6D7F,2010-094T21,25,0,20,0,
1649113999,624B7B8F,2010-094T22,26,0,20,0,
1649117599,624B899F,2010-094T23,24,0,26,0,
1649121199,624B97AF,2010-095T00,21,0,19,1,
1649124799,624BA5BF,2010-095T01,23,0,16,0,
1649128399,624BB3CF,2010-095T02,26,2,12,0,
1649131999,624BC1DF,2010-095T03,15,0,23,1,
1649135599,624BCFEF,2010-095T04,19,0,25,0,
1649139199,624BDDFF,2010-095T05,22,0,23,0,
1649142799,624BEC0F,2010-095T06,23,0,14,0,
1649146399,624BFA1F,2010-095T07,15,0,15,0,
1649149999,624C082F,2010-095T08,21,0,15,0,
1649153599,624C163F,2010-095T09,28,1,16,0,
1649157199,624C244F,2010-095T10,25,0,20,0,
1649160799,624C325F,2010-095T11,21,0,19,0,
1649164399,624C406F,2010-095T12,36,0,16,0,
1649167999,624C4E7F,2010-095T13,35,0,22,0,
1649171599,624C5C8F,2010-095T14,23,0,20,2,
1649175199,624C6A9F,2010-095T15,25,0,23,0,
1649178799,624C78AF,2010-095T16,29,0,12,0,
1649182399,624C86BF,2010-095T17,21,0,13,0,
1649185999,624C94CF,2010-095T18,25,0,23,0,
1649189599,624CA2DF,2010-095T19,15,0,21,0,
1649193199,624CB0EF,2010-095T20,20,0,15,0,
1649196799,624CBEFF,2010-095T21,18,0,12,0,
1649200399,624CCD0F,2010-095T22,20,0,26,0,
1649203999,624CDB1F,2010-095T23,20,0,26,3,
1649207599,624CE92F,2010-096T00,27,0,20,1,
1649211199,624CF73F,2010-096T01,24,0,12,0,
1649214799,624D054F,2010-096T02,22,0,13,0,
1649218399,624D135F,2010-096T03,21,0,21,0,
1649221999,624D216F,2010-096T04,20,0,27,0,
1649225599,624D2F7F,2010-096T05,30,0,20,0,
1649229199,624D3D8F,2010-096T06,20,0,19,0,
1649232799,624D4B9F,2010-096T07,21,0,11,0,
1649236399,624D59AF,2010-096T08,10,0,5,0,
1649239999,624D67BF,2010-096T09,20,0,15,0,
1649243599,624D75CF,2010-096T10,19,0,16,0,
1649247199,624D83DF,2010-096T11,27,0,21,0,
1649250799,624D91EF,2010-096T12,25,0,18,0,
1649254399,624D9FFF,2010-096T13,21,0,17,0,
1649257999,624DAE0F,2010-096T14,20,0,22,0,
1649261599,624DBC1F,2010-096T15,16,0,19,0,
1649265199,624DCA2F,2010-096T16,22,0,17,4,
1649268799,624DD83F,2010-096T17,17,0,12,0,
1649272399,624DE64F,2010-096T18,23,0,12,0,
1649275999,624DF45F,2010-096T19,31,0,13,0,
1649279599,624E026F,2010-096T20,16,1,21,0,
1649283199,624E107F,2010-096T21,20,0,25,0,
1649286799,624E1E8F,2010-096T22,23,0,20,0,
1649290399,624E2C9F,2010-096T23,18,0,23,5,
1649293999,624E3AAF,2010-097T00,23,0,27,0,
1649297599,624E48BF,2010-097T01,23,0,12,0,
1649301199,624E56CF,2010-097T02,39,2,27,0,
1649304799,624E64DF,2010-097T03,22,0,21,1,
1649308399,624E72EF,2010-097T04,15,0,22,1,
1649311999,624E80FF,2010-097T05,21,0,22,0,
1649315599,624E8F0F,2010-097T06,11,0,12,0,
1649319199,624E9D1F,2010-097T07,14,0,13,0,
1649322799,624EAB2F,2010-097T08,13,0,11,0,
1649326399,624EB93F,2010-097T09,16,0,11,0,
1649329999,624EC74F,2010-097T10,24,0,26,0,
1649333599,624ED55F,2010-097T11,103,0,90,0,
1649337199,624EE36F,2010-097T12,176,0,178,0,PERIAPSIS
1649340799,624EF17F,2010-097T13,118,0,108,0,
1649344399,624EFF8F,2010-097T14,22,0,19,0,
1649347999,624F0D9F,2010-097T15,12,0,11,0,
1649351599,624F1BAF,2010-097T16,13,0,11,0,
1649355199,624F29BF,2010-097T17,16,0,20,0,
1649358799,624F37CF,2010-097T18,19,0,9,0,
1649362399,624F45DF,2010-097T19,23,0,20,0,
1649365999,624F53EF,2010-097T20,18,0,17,0,
1649369599,624F61FF,2010-097T21,29,1,11,0,
1649373199,624F700F,2010-097T22,24,0,18,1,
1649376799,624F7E1F,2010-097T23,22,0,17,0,
1649380399,624F8C2F,2010-098T00,22,0,20,0,
1649383999,624F9A3F,2010-098T01,24,0,26,0,
1649387599,624FA84F,2010-098T02,24,0,15,0,
1649391199,624FB65F,2010-098T03,21,0,18,0,
1649394799,624FC46F,2010-098T04,22,0,18,0,
1649398399,624FD27F,2010-098T05,29,0,26,1,
1649401999,624FE08F,2010-098T06,21,0,32,0,
1649405599,624FEE9F,2010-098T07,32,0,22,0,
1649409199,624FFCAF,2010-098T08,26,0,15,0,
1649412799,62500ABF,2010-098T09,23,0,26,2,
1649416399,625018CF,2010-098T10,21,0,18,0,
1649419999,625026DF,2010-098T11,23,0,24,0,
1649423599,625034EF,2010-098T12,23,0,26,0,
1649427199,625042FF,2010-098T13,21,0,21,0,
1649430799,6250510F,2010-098T14,29,0,20,0,
1649434399,62505F1F,2010-098T15,24,0,20,0,
1649437999,62506D2F,2010-098T16,17,0,8,0,
1649441599,62507B3F,2010-098T17,17,0,10,2,
1649445199,6250894F,2010-098T18,12,0,17,0,
1649448799,6250975F,2010-098T19,22,1,12,0,
1649452399,6250A56F,2010-098T20,17,0,13,0,
1649455999,6250B37F,2010-098T21,24,0,21,1,
1649459599,6250C18F,2010-098T22,19,0,16,0,
1649463199,6250CF9F,2010-098T23,21,0,24,0,
1649466799,6250DDAF,2010-099T00,27,0,18,0,
1649470399,6250EBBF,2010-099T01,23,0,35,0,
1649473999,6250F9CF,2010-099T02,19,1,22,0,
1649477599,625107DF,2010-099T03,23,0,20,1,
1649481199,625115EF,2010-099T04,20,0,10,0,
1649484799,625123FF,2010-099T05,23,0,14,0,
1649488399,6251320F,2010-099T06,24,0,18,0,
1649491999,6251401F,2010-099T07,27,0,19,0,
1649495599,62514E2F,2010-099T08,17,0,17,0,
1649499199,62515C3F,2010-099T09,29,0,9,0,
1649502799,62516A4F,2010-099T10,19,0,25,0,
1649506399,6251785F,2010-099T11,29,0,21,0,
1649509999,6251866F,2010-099T12,22,0,10,0,
1649513599,6251947F,2010-099T13,27,1,34,4,
1649517199,6251A28F,2010-099T14,20,0,18,0,
1649520799,6251B09F,2010-099T15,19,0,17,0,
1649524399,6251BEAF,2010-099T16,30,0,15,0,
1649527999,6251CCBF,2010-099T17,21,0,14,0,
1649531599,6251DACF,2010-099T18,26,0,21,0,
1649535199,6251E8DF,2010-099T19,19,0,17,0,
1649538799,6251F6EF,2010-099T20,29,1,22,0,
1649542399,625204FF,2010-099T21,22,0,12,2,
1649545999,6252130F,2010-099T22,87,9,23,0,
1649549599,6252211F,2010-099T23,22,1,16,0,
1649553199,62522F2F,2010-100T00,20,1,18,0,
1649556799,62523D3F,2010-100T01,21,0,17,0,
1649560399,62524B4F,2010-100T02,10,0,15,0,
1649563999,6252595F,2010-100T03,11,0,10,0,
1649567599,6252676F,2010-100T04,18,0,23,0,
1649571199,6252757F,2010-100T05,11,0,20,1,
1649574799,6252838F,2010-100T06,8,0,16,0,
1649578399,6252919F,2010-100T07,20,0,15,0,
1649581999,62529FAF,2010-100T08,9,0,17,0,
1649585599,6252ADBF,2010-100T09,13,0,11,1,
1649589199,6252BBCF,2010-100T10,22,1,13,0,
1649592799,6252C9DF,2010-100T11,11,0,21,0,
1649596399,6252D7EF,2010-100T12,12,0,21,0,
1649599999,6252E5FF,2010-100T13,15,0,19,0,
1649603599,6252F40F,2010-100T14,20,0,10,0,
1649607199,6253021F,2010-100T15,21,1,13,0,
1649610799,6253102F,2010-100T16,19,0,20,0,
1649614399,62531E3F,2010-100T17,20,0,16,0,
1649617999,62532C4F,2010-100T18,19,0,20,0,
1649621599,62533A5F,2010-100T19,24,0,18,0,
1649625199,6253486F,2010-100T20,14,0,14,1,
1649628799,6253567F,2010-100T21,19,1,20,0,
1649632399,6253648F,2010-100T22,30,1,11,0,
1649635999,6253729F,2010-100T23,14,0,18,0,
1649639599,625380AF,2010-101T00,17,0,8,0,
1649643199,62538EBF,2010-101T01,14,0,15,0,
1649646799,62539CCF,2010-101T02,18,0,19,0,
1649650399,6253AADF,2010-101T03,15,0,21,1,
1649653999,6253B8EF,2010-101T04,16,0,22,3,
1649657599,6253C6FF,2010-101T05,22,1,23,0,
1649661199,6253D50F,2010-101T06,13,0,11,0,
1649664799,6253E31F,2010-101T07,13,0,12,1,
1649668399,6253F12F,2010-101T08,18,0,15,0,
1649671999,6253FF3F,2010-101T09,15,2,12,0,
1649675599,62540D4F,2010-101T10,22,0,22,1,
1649679199,62541B5F,2010-101T11,18,1,11,0,
1649682799,6254296F,2010-101T12,13,0,23,1,
1649686399,6254377F,2010-101T13,23,1,15,0,
1649689999,6254458F,2010-101T14,18,0,22,0,
1649693599,6254539F,2010-101T15,24,0,17,0,
1649697199,625461AF,2010-101T16,16,0,13,0,
1649700799,62546FBF,2010-101T17,17,1,15,1,
1649704399,62547DCF,2010-101T18,15,1,21,0,
1649707999,62548BDF,2010-101T19,21,0,15,0,
1649711599,625499EF,2010-101T20,16,1,15,0,
1649715199,6254A7FF,2010-101T21,16,0,16,0,
1649718799,6254B60F,2010-101T22,18,0,23,1,
1649722399,6254C41F,2010-101T23,14,0,18,0,
