Decimal,Hex Time,SCET,SSR-A-SBE,SSR-A-DBE,SSR-B-SBE,SSR-B-DBE,,
1527182404,5B06F444,2006-144T16,54,0,15,0,,
1527250804,5B07FF74,2006-145T11,35,0,15,0,,
1527448804,5B0B04E4,2006-147T18,38,0,15,0,,
1527589204,5B0D2954,2006-149T09,98,1,15,0,,
1527603604,5B0D6194,2006-149T13,30,0,15,1,,
1527733204,5B0F5BD4,2006-151T01,40,1,15,0,,
1527783604,5B1020B4,2006-151T15,40,0,15,0,,
1527855604,5B1139F4,2006-152T11,30,0,15,0,,
1527898804,5B11E2B4,2006-152T23,28,0,15,0,,
1527902404,5B11F0C4,2006-153T00,33,0,15,0,,
1527909604,5B120CE4,2006-153T02,44,0,15,0,,
1527924004,5B124524,2006-153T06,73,2,15,0,,
1528006804,5B138894,2006-154T05,37,0,15,2,,
1528010404,5B1396A4,2006-154T06,19,1,15,0,,
1528093204,5B14DA14,2006-155T05,25,0,15,0,,
1528100404,5B14F634,2006-155T07,32,0,15,0,,
1528305604,5B1817C4,2006-157T16,21,0,15,0,,
1528384804,5B194D24,2006-158T14,32,0,15,0,,
1528399204,5B198564,2006-158T18,39,0,15,0,,
1528438804,5B1A2014,2006-159T05,33,1,15,0,,
1528496404,5B1B0114,2006-159T21,35,0,15,0,,
1528539604,5B1BA9D4,2006-160T09,41,0,15,0,,
1528572004,5B1C2864,2006-160T18,36,0,15,0,,
1528611604,5B1CC314,2006-161T05,37,0,15,3,,
1528629604,5B1D0964,2006-161T10,38,0,15,0,,
1528647604,5B1D4FB4,2006-161T15,21,0,15,0,,
1528672804,5B1DB224,2006-161T22,25,0,15,1,,
1528690804,5B1DF874,2006-162T03,26,0,15,1,,
1528694404,5B1E0684,2006-162T04,25,0,15,0,,
1528712404,5B1E4CD4,2006-162T09,27,0,15,0,,
1528716004,5B1E5AE4,2006-162T10,29,0,15,0,,
1528741204,5B1EBD54,2006-162T17,32,0,15,0,,
1528773604,5B1F3BE4,2006-163T02,31,0,15,0,,
1528820404,5B1FF2B4,2006-163T15,26,0,15,0,,
1528888804,5B20FDE4,2006-164T10,32,0,15,0,,
1528896004,5B211A04,2006-164T12,39,0,15,0,,
1528906804,5B214434,2006-164T15,40,0,15,0,,
1528978804,5B225D74,2006-165T11,35,0,15,0,,
1529086804,5B240354,2006-166T17,29,1,15,0,,
1529277604,5B26ECA4,2006-168T22,35,0,15,0,,
1529284804,5B2708C4,2006-169T00,33,0,15,1,,
1529317204,5B278754,2006-169T09,37,1,15,0,,
1529356804,5B282204,2006-169T20,30,0,15,0,,
1529421604,5B291F24,2006-170T14,26,0,15,0,,
1529428804,5B293B44,2006-170T16,13,0,15,0,,
1529443204,5B297384,2006-170T20,16,0,15,2,,
1529475604,5B29F214,2006-171T05,20,0,15,0,,
1529479204,5B2A0024,2006-171T06,25,1,15,0,,
1529500804,5B2A5484,2006-171T12,25,0,15,0,,
1529522404,5B2AA8E4,2006-171T18,25,0,15,0,,
1529529604,5B2AC504,2006-171T20,30,0,15,0,,
1529533204,5B2AD314,2006-171T21,30,0,15,0,,
1529536804,5B2AE124,2006-171T22,27,1,15,0,,
1529547604,5B2B0B54,2006-172T01,31,0,15,1,,
1529569204,5B2B5FB4,2006-172T07,25,0,15,0,,
1529601604,5B2BDE44,2006-172T16,3,0,15,2,,
1529605204,5B2BEC54,2006-172T17,27,0,15,0,,
1529677204,5B2D0594,2006-173T13,19,0,15,0,,
1529817604,5B2F2A04,2006-175T04,26,0,15,0,,
1529832004,5B2F6244,2006-175T08,35,0,15,0,,
1529907604,5B308994,2006-176T05,18,0,15,0,,
1529990404,5B31CD04,2006-177T04,30,0,15,0,,
1530033604,5B3275C4,2006-177T16,43,0,15,0,,
1530084004,5B333AA4,2006-178T06,34,1,15,0,,
1530087604,5B3348B4,2006-178T07,37,0,15,1,,
1530141604,5B341BA4,2006-178T22,43,0,15,0,,
1530231604,5B357B34,2006-179T23,26,1,15,0,,
1530274804,5B3623F4,2006-180T11,27,0,15,0,,
1530321604,5B36DAC4,2006-181T00,35,1,15,0,,
1530390004,5B37E5F4,2006-181T19,23,0,15,0,,
1530422404,5B386484,2006-182T04,22,2,15,0,,
1530436804,5B389CC4,2006-182T08,12,1,15,0,,
1530440404,5B38AAD4,2006-182T09,14,0,15,0,,
1530454804,5B38E314,2006-182T13,24,0,15,0,,
1530480004,5B394584,2006-182T20,8,0,15,1,,
1530534004,5B3A1874,2006-183T11,30,0,15,1,,
1530598804,5B3B1594,2006-184T05,29,0,15,0,,
1530663604,5B3C12B4,2006-184T23,41,0,15,0,,
1530674404,5B3C3CE4,2006-185T02,39,0,15,0,,
1530739204,5B3D3A04,2006-185T20,30,0,15,0,,
1530764404,5B3D9C74,2006-186T03,39,0,15,0,,
1530775204,5B3DC6A4,2006-186T06,35,0,15,0,,
1530807604,5B3E4534,2006-186T15,30,0,15,0,,
1530861604,5B3F1824,2006-187T06,45,0,15,0,,
1530894004,5B3F96B4,2006-187T15,22,0,15,0,,
1530944404,5B405B94,2006-188T05,42,1,15,0,,
1531009204,5B4158B4,2006-188T23,43,0,15,1,,
1531056004,5B420F84,2006-189T12,36,2,15,1,,
1531059604,5B421D94,2006-189T13,34,0,15,0,,
1531106404,5B42D464,2006-190T02,26,0,15,0,,
1531160404,5B43A754,2006-190T17,24,0,15,0,,
1531182004,5B43FBB4,2006-190T23,16,0,15,1,,
1531192804,5B4425E4,2006-191T02,15,0,15,0,,
1531236004,5B44CEA4,2006-191T14,25,1,15,0,,
1531239604,5B44DCB4,2006-191T15,28,1,15,0,,
1531286404,5B459384,2006-192T04,21,0,15,0,,
1531304404,5B45D9D4,2006-192T09,38,0,15,0,,
1531358404,5B46ACC4,2006-193T00,32,0,15,0,,
1531423204,5B47A9E4,2006-193T18,44,0,15,0,,
1531434004,5B47D414,2006-193T21,36,0,15,0,,
1531524004,5B4933A4,2006-194T22,27,0,15,0,,
1531552804,5B49A424,2006-195T06,31,0,15,0,,
1531567204,5B49DC64,2006-195T10,22,0,15,0,,
1531570804,5B49EA74,2006-195T11,37,0,15,0,,
1531578004,5B4A0694,2006-195T13,56,1,15,0,,
1531592404,5B4A3ED4,2006-195T17,27,0,15,0,,
1531646404,5B4B11C4,2006-196T08,32,0,15,0,,
1531714804,5B4C1CF4,2006-197T03,112,2,15,0,,
1531768804,5B4CEFE4,2006-197T18,28,1,15,0,,
1531902004,5B4EF834,2006-199T07,26,0,15,0,,
1531912804,5B4F2264,2006-199T10,29,0,15,0,,
1531916404,5B4F3074,2006-199T11,36,0,15,0,,
1531952404,5B4FBD14,2006-199T21,143,12,15,0,,
1532146804,5B52B474,2006-202T03,311,6,15,0,,
1532312404,5B553B54,2006-204T01,93,4,15,0,,
1532503204,5B5824A4,2006-206T06,21,0,15,0,,
1532560804,5B5905A4,2006-206T22,28,2,15,0,,
1532568004,5B5921C4,2006-207T00,25,0,15,0,,
1532593204,5B598434,2006-207T07,20,2,15,0,,
1532701204,5B5B2A14,2006-208T13,23,0,15,0,,
1532715604,5B5B6254,2006-208T17,13,0,15,0,,
1532737204,5B5BB6B4,2006-208T23,31,0,15,1,,
1532755204,5B5BFD04,2006-209T04,33,0,15,0,,
1532758804,5B5C0B14,2006-209T05,18,0,15,0,,
1532769604,5B5C3544,2006-209T08,47,1,15,1,,
1532794804,5B5C97B4,2006-209T15,30,0,15,1,,
1532827204,5B5D1644,2006-210T00,31,0,15,0,,
1532960404,5B5F1E94,2006-211T13,30,0,15,0,,
1533007204,5B5FD564,2006-212T02,42,0,15,0,,
1533075604,5B60E094,2006-212T21,59,0,15,0,,
1533118804,5B618954,2006-213T09,32,1,15,2,,
1533262804,5B63BBD4,2006-215T01,19,0,15,0,,
1533363604,5B654594,2006-216T05,25,0,15,0,,
1533378004,5B657DD4,2006-216T09,18,0,15,0,,
1533399604,5B65D234,2006-216T15,18,0,15,0,,
1533547204,5B6812C4,2006-218T08,24,0,15,0,,
1533619204,5B692C04,2006-219T04,50,0,15,0,,
1533658804,5B69C6B4,2006-219T15,38,0,15,0,,
1533698404,5B6A6164,2006-220T02,109,5,15,1,,
1533777604,5B6B96C4,2006-221T00,40,0,15,0,,
1533799204,5B6BEB24,2006-221T06,38,0,15,0,,
1533842404,5B6C93E4,2006-221T18,76,1,15,0,,
1533878404,5B6D2084,2006-222T04,167,2,15,0,,
1533907204,5B6D9104,2006-222T12,129,3,15,0,,
1533921604,5B6DC944,2006-222T16,183,6,15,0,,
1533928804,5B6DE564,2006-222T18,228,6,15,0,,
1533979204,5B6EAA44,2006-223T08,22,0,15,0,,
1533986404,5B6EC664,2006-223T10,53,0,15,0,,
1534044004,5B6FA764,2006-224T02,70,1,15,0,,
1534087204,5B705024,2006-224T14,53,0,15,0,,
1534162804,5B717774,2006-225T11,69,0,15,0,,
1534252804,5B72D704,2006-226T12,70,2,15,0,,
1534328404,5B73FE54,2006-227T09,563,6,15,0,,
1534342804,5B743694,2006-227T13,342,4,15,0,,
1534360804,5B747CE4,2006-227T18,85,1,15,0,,
1534375204,5B74B524,2006-227T22,207,4,15,0,,
1534486804,5B766914,2006-229T05,35,2,15,0,,
1534555204,5B777444,2006-230T00,28,0,15,0,,
1534616404,5B786354,2006-230T17,13,0,15,0,,
1534648804,5B78E1E4,2006-231T02,7,0,15,0,,
1534652404,5B78EFF4,2006-231T03,10,0,15,0,,
1534706404,5B79C2E4,2006-231T18,16,0,15,0,,
1534836004,5B7BBD24,2006-233T06,34,0,15,0,,
1534839604,5B7BCB34,2006-233T07,36,0,15,0,,
1534893604,5B7C9E24,2006-233T22,49,2,15,1,,
1534897204,5B7CAC34,2006-233T23,25,0,15,0,,
1534915204,5B7CF284,2006-234T04,192,3,15,0,,
1534972804,5B7DD384,2006-234T20,37,0,15,0,,
1534983604,5B7DFDB4,2006-234T23,43,0,15,0,,
1535059204,5B7F2504,2006-235T20,318,4,15,0,,
1535070004,5B7F4F34,2006-235T23,230,4,15,1,,
1535084404,5B7F8774,2006-236T03,306,5,15,0,,
1535142004,5B806874,2006-236T19,43,1,15,0,,
1535160004,5B80AEC4,2006-237T00,16,0,15,0,,
1535199604,5B814974,2006-237T11,77,2,15,0,,
1535221204,5B819DD4,2006-237T17,23,0,15,0,,
1535322004,5B832794,2006-238T21,116,3,15,0,,
1535386804,5B8424B4,2006-239T15,39,0,15,0,,
1535494804,5B85CA94,2006-240T21,114,0,15,0,,
1535502004,5B85E6B4,2006-240T23,18,0,15,0,,
1535563204,5B86D5C4,2006-241T16,506,6,15,0,,
1535566804,5B86E3D4,2006-241T17,482,12,15,0,,
1535570404,5B86F1E4,2006-241T18,348,4,15,0,,
1535606404,5B877E84,2006-242T04,359,6,15,0,,
1535761204,5B89DB34,2006-243T23,64,0,15,0,,
1535764804,5B89E944,2006-244T00,156,7,15,0,,
1535782804,5B8A2F94,2006-244T05,279,3,15,0,,
1535818804,5B8ABC34,2006-244T15,180,4,15,0,,
1535822404,5B8ACA44,2006-244T16,221,4,15,1,,
1535869204,5B8B8114,2006-245T05,133,5,15,0,,
1535876404,5B8B9D34,2006-245T07,176,7,15,0,,
1535930404,5B8C7024,2006-245T22,68,4,15,0,,
1535941204,5B8C9A54,2006-246T01,117,7,15,0,,
1535948404,5B8CB674,2006-246T03,128,6,15,0,,
1536038404,5B8E1604,2006-247T04,141,10,15,0,,
1536110404,5B8F2F44,2006-248T00,135,2,15,0,,
1536146404,5B8FBBE4,2006-248T10,149,6,15,0,,
1536150004,5B8FC9F4,2006-248T11,211,2,15,0,,
1536157204,5B8FE614,2006-248T13,212,8,15,1,,
1536240004,5B912984,2006-249T12,173,9,15,0,,
1536283204,5B91D244,2006-250T00,180,6,15,0,,
1536366004,5B9315B4,2006-250T23,252,4,15,0,,
1536474004,5B94BB94,2006-252T05,213,2,15,0,,
1536488404,5B94F3D4,2006-252T09,195,2,15,0,,
1536564004,5B961B24,2006-253T06,209,3,15,0,,
1536589204,5B967D94,2006-253T13,305,8,15,0,,
1536636004,5B973464,2006-254T02,274,8,15,0,,
1536654004,5B977AB4,2006-254T07,49,0,15,0,,
1536661204,5B9796D4,2006-254T09,215,5,15,0,,
1536780004,5B9966E4,2006-255T18,352,10,15,0,,
1536798004,5B99AD34,2006-255T23,269,1,15,0,,
1536844804,5B9A6404,2006-256T12,259,3,15,0,,
1536949204,5B9BFBD4,2006-257T17,107,2,15,0,,
1536988804,5B9C9684,2006-258T04,201,7,15,0,,
1537096804,5B9E3C64,2006-259T10,421,8,15,0,,
1537327204,5BA1C064,2006-262T02,32,0,15,0,,
1537381204,5BA29354,2006-262T17,174,3,15,0,,
1537489204,5BA43934,2006-263T23,47,0,15,0,,
1537611604,5BA61754,2006-265T09,33,0,15,0,,
1537665604,5BA6EA44,2006-266T00,42,1,15,0,,
1537680004,5BA72284,2006-266T04,44,1,15,0,,
1537712404,5BA7A114,2006-266T13,81,3,15,0,,
1537737604,5BA80384,2006-266T20,27,0,15,0,,
1537744804,5BA81FA4,2006-266T22,42,3,15,1,,
1537870804,5BAA0BD4,2006-268T09,801,14,15,1,,
1537878004,5BAA27F4,2006-268T11,325,6,15,0,,
1537888804,5BAA5224,2006-268T14,552,11,15,0,,
1537896004,5BAA6E44,2006-268T16,370,5,15,3,,
1538000404,5BAC0614,2006-269T21,131,1,15,0,,
1538032804,5BAC84A4,2006-270T06,354,3,15,1,,
1538040004,5BACA0C4,2006-270T08,263,2,15,0,,
1538061604,5BACF524,2006-270T14,379,2,15,0,,
1538072404,5BAD1F54,2006-270T17,417,8,15,0,,
1538112004,5BADBA04,2006-271T04,323,2,15,0,,
1538158804,5BAE70D4,2006-271T17,240,9,15,0,,
1538162404,5BAE7EE4,2006-271T18,128,6,15,0,,
1538176804,5BAEB724,2006-271T22,252,4,15,0,,
1538194804,5BAEFD74,2006-272T03,365,2,15,0,,
1538223604,5BAF6DF4,2006-272T11,479,7,15,0,,
1538248804,5BAFD064,2006-272T18,268,6,15,0,,
1538274004,5BB032D4,2006-273T01,382,5,15,0,,
1538302804,5BB0A354,2006-273T09,314,3,15,0,,
1538407204,5BB23B24,2006-274T14,532,9,15,0,,
1538421604,5BB27364,2006-274T18,205,1,15,0,,
1538425204,5BB28174,2006-274T19,225,3,15,0,,
1538558404,5BB489C4,2006-276T08,196,7,15,0,,
1538576404,5BB4D014,2006-276T13,447,11,15,0,,
1538626804,5BB594F4,2006-277T03,1483,21,15,0,,
1538688004,5BB68404,2006-277T20,589,8,15,0,,
1538713204,5BB6E674,2006-278T03,447,8,15,0,,
1538734804,5BB73AD4,2006-278T09,993,11,15,0,,
1538781604,5BB7F1A4,2006-278T22,361,2,15,0,,
1538878804,5BB96D54,2006-280T01,80,1,15,0,,
1538954404,5BBA94A4,2006-280T22,24,0,15,0,,
1539076804,5BBC72C4,2006-282T08,671,3,15,0,,
1539285604,5BBFA264,2006-284T18,46,2,15,1,,
1539382804,5BC11E14,2006-285T21,74,7,15,0,,
1539400804,5BC16464,2006-286T02,339,17,15,1,,
1539422404,5BC1B8C4,2006-286T08,800,21,15,0,,
1539483604,5BC2A7D4,2006-287T01,35,0,15,0,,
1539530404,5BC35EA4,2006-287T14,18,0,15,0,,
1539544804,5BC396E4,2006-287T18,27,0,15,0,,
1539580804,5BC42384,2006-288T04,127,0,15,0,,
1539634804,5BC4F674,2006-288T19,138,1,15,0,,
1539663604,5BC566F4,2006-289T03,393,17,15,1,,
1539685204,5BC5BB54,2006-289T09,450,6,15,0,,
1539735604,5BC68034,2006-289T23,274,8,15,1,,
1539786004,5BC74514,2006-290T13,177,2,15,0,,
1539840004,5BC81804,2006-291T04,36,1,15,0,,
1539854404,5BC85044,2006-291T08,91,0,15,1,,
1539969604,5BCA1244,2006-292T16,115,0,15,0,,
1539976804,5BCA2E64,2006-292T18,106,3,15,0,,
1540002004,5BCA90D4,2006-293T01,119,0,15,0,,
1540041604,5BCB2B84,2006-293T12,490,11,15,0,,
1540110004,5BCC36B4,2006-294T07,938,9,15,1,,
1540293604,5BCF03E4,2006-296T10,476,6,15,0,,
1540315204,5BCF5844,2006-296T16,434,1,15,1,,
1540318804,5BCF6654,2006-296T17,430,8,15,0,,
1540347604,5BCFD6D4,2006-297T01,621,9,15,0,,
1540354804,5BCFF2F4,2006-297T03,374,7,15,0,,
1540362004,5BD00F14,2006-297T05,510,5,15,0,,
1540470004,5BD1B4F4,2006-298T11,688,4,15,1,,
1540650004,5BD47414,2006-300T13,797,10,15,0,,
1540707604,5BD55514,2006-301T05,24,0,15,0,,
1540732804,5BD5B784,2006-301T12,59,0,15,0,,
1540761604,5BD62804,2006-301T20,61,0,15,0,,
1540779604,5BD66E54,2006-302T01,198,2,15,0,,
1540794004,5BD6A694,2006-302T05,454,7,15,0,,
1540822804,5BD71714,2006-302T13,354,8,15,0,,
1540830004,5BD73334,2006-302T15,196,4,15,0,,
1540876804,5BD7EA04,2006-303T04,288,7,15,0,,
1540927204,5BD8AEE4,2006-303T18,79,3,15,0,,
1540966804,5BD94994,2006-304T05,76,0,15,0,,
1540999204,5BD9C824,2006-304T14,148,2,15,0,,
1541064004,5BDAC544,2006-305T08,95,1,15,0,,
1541082004,5BDB0B94,2006-305T13,85,0,15,0,,
1541085604,5BDB19A4,2006-305T14,41,1,15,1,,
1541110804,5BDB7C14,2006-305T21,262,8,15,0,,
1541136004,5BDBDE84,2006-306T04,110,1,15,1,,
1541229604,5BDD4C24,2006-307T06,111,2,15,0,,
1541258404,5BDDBCA4,2006-307T14,47,0,15,0,,
1541283604,5BDE1F14,2006-307T21,122,1,15,1,,
1541298004,5BDE5754,2006-308T01,392,9,15,1,,
1541348404,5BDF1C34,2006-308T15,308,6,15,1,,
1541416804,5BE02764,2006-309T10,201,2,15,0,,
1541424004,5BE04384,2006-309T12,291,1,15,1,,
1541442004,5BE089D4,2006-309T17,141,1,15,0,,
1541510404,5BE19504,2006-310T12,41,0,15,1,,
1541596804,5BE2E684,2006-311T12,31,0,15,1,,
1541611204,5BE31EC4,2006-311T16,53,0,15,0,,
1541622004,5BE348F4,2006-311T19,202,7,15,0,,
1541629204,5BE36514,2006-311T21,383,7,15,0,,
1541650804,5BE3B974,2006-312T03,339,9,15,0,,
1541744404,5BE52714,2006-313T05,304,1,15,0,,
1541812804,5BE63244,2006-314T00,174,0,15,0,,
1541816404,5BE64054,2006-314T01,226,2,15,0,,
1541856004,5BE6DB04,2006-314T12,1109,27,15,0,,
1541874004,5BE72154,2006-314T17,761,6,15,0,,
1541931604,5BE80254,2006-315T09,615,7,15,0,,
1541974804,5BE8AB14,2006-315T21,479,6,15,0,,
1541978404,5BE8B924,2006-315T22,612,11,15,1,,
1541985604,5BE8D544,2006-316T00,711,12,15,0,,
1542010804,5BE937B4,2006-316T07,40,0,15,0,,
1542032404,5BE98C14,2006-316T13,243,31,15,0,,
1542129604,5BEB07C4,2006-317T16,651,7,15,0,,
1542226804,5BEC8374,2006-318T19,420,4,15,0,,
1542298804,5BED9CB4,2006-319T15,728,9,15,0,,
1542302404,5BEDAAC4,2006-319T16,535,5,15,0,,
1542320404,5BEDF114,2006-319T21,1019,7,15,0,,
1542334804,5BEE2954,2006-320T01,937,6,15,0,,
1542381604,5BEEE024,2006-320T14,1077,9,15,0,,
1542417604,5BEF6CC4,2006-321T00,1412,8,15,0,,
1542446404,5BEFDD44,2006-321T08,862,13,15,0,,
1542486004,5BF077F4,2006-321T19,423,11,15,0,,
1542586804,5BF201B4,2006-322T23,642,9,15,0,,
1542608404,5BF25614,2006-323T05,875,7,15,0,,
1542730804,5BF43434,2006-324T15,1714,10,15,1,,
1542734404,5BF44244,2006-324T16,982,17,15,0,,
1542741604,5BF45E64,2006-324T18,1504,19,15,2,,
1542748804,5BF47A84,2006-324T20,59,9,15,0,,
1542752404,5BF48894,2006-324T21,1569,10,15,0,,
1542817204,5BF585B4,2006-325T15,1273,13,15,0,,
1542882004,5BF682D4,2006-326T09,1118,12,15,1,,
1542972004,5BF7E264,2006-327T10,610,4,15,0,,
1543008004,5BF86F04,2006-327T20,569,10,15,0,,
1543047604,5BF909B4,2006-328T07,687,16,15,0,,
1543065604,5BF95004,2006-328T12,1138,16,15,0,,
1543080004,5BF98844,2006-328T16,732,9,15,0,,
1543087204,5BF9A464,2006-328T18,711,13,15,0,,
1543090804,5BF9B274,2006-328T19,647,10,15,0,,
1543137604,5BFA6944,2006-329T08,611,8,15,0,,
1543159204,5BFABDA4,2006-329T14,402,5,15,0,,
1543256404,5BFC3954,2006-330T17,649,9,15,1,,
1543454404,5BFF3EC4,2006-333T00,138,1,15,1,,
1543465204,5BFF68F4,2006-333T03,138,2,15,0,,
1543468804,5BFF7704,2006-333T04,163,2,15,0,,
1543515604,5C002DD4,2006-333T17,33,0,15,0,,
1543555204,5C00C884,2006-334T04,24,0,15,0,,
1543558804,5C00D694,2006-334T05,28,0,15,0,,
1543584004,5C013904,2006-334T12,69,0,15,0,,
1543616404,5C01B794,2006-334T21,24,0,15,0,,
1543720804,5C034F64,2006-336T02,21,0,15,0,,
1543746004,5C03B1D4,2006-336T09,27,0,15,0,,
1543861204,5C0573D4,2006-337T17,1858,12,15,1,,
1543933204,5C068D14,2006-338T13,1959,15,15,1,,
1543940404,5C06A934,2006-338T15,851,8,15,0,,
1543998004,5C078A34,2006-339T07,1694,14,15,0,,
1544037604,5C0824E4,2006-339T18,2012,10,15,0,,
1544124004,5C097664,2006-340T18,191,14,15,0,,
1544163604,5C0A1114,2006-341T05,1196,12,15,0,,
1544206804,5C0AB9D4,2006-341T17,399,9,15,0,,
1544214004,5C0AD5F4,2006-341T19,374,17,15,0,,
1544246404,5C0B5484,2006-342T04,224,27,15,0,,
1544250004,5C0B6294,2006-342T05,517,12,15,0,,
1544286004,5C0BEF34,2006-342T15,551,26,15,0,,
1544311204,5C0C51A4,2006-342T22,813,20,15,0,,
1544426404,5C0E13A4,2006-344T06,1676,18,15,0,,
1544433604,5C0E2FC4,2006-344T08,2046,20,15,0,,
1544523604,5C0F8F54,2006-345T09,3663,25,15,0,,
1544718004,5C1286B4,2006-347T15,1148,3,15,2,,
1544836804,5C1456C4,2006-349T00,1752,5,15,0,,
1544844004,5C1472E4,2006-349T02,328,18,15,0,,
1544862004,5C14B934,2006-349T07,578,19,15,0,,
1544905204,5C1561F4,2006-349T19,1111,28,15,0,,
1544980804,5C168944,2006-350T16,1286,15,15,1,,
1545085204,5C182114,2006-351T21,954,28,15,0,,
1545160804,5C194864,2006-352T18,1355,21,15,0,,
1545196804,5C19D504,2006-353T04,1364,7,15,1,,
1545229204,5C1A5394,2006-353T13,716,16,15,1,,
1545236404,5C1A6FB4,2006-353T15,1381,22,15,0,,
1545240004,5C1A7DC4,2006-353T16,1615,36,15,0,,
1545247204,5C1A99E4,2006-353T18,1643,13,15,1,,
1545301204,5C1B6CD4,2006-354T09,1453,16,15,0,,
1545319204,5C1BB324,2006-354T14,1497,4,15,0,,
1545330004,5C1BDD54,2006-354T17,1448,16,15,0,,
1545477604,5C1E1DE4,2006-356T10,469,15,15,0,,
1545481204,5C1E2BF4,2006-356T11,1861,31,15,1,,
1545517204,5C1EB894,2006-356T21,617,4,15,2,,
1545535204,5C1EFEE4,2006-357T02,196,4,15,0,,
1545600004,5C1FFC04,2006-357T20,1849,14,15,0,,
1545686404,5C214D84,2006-358T20,96,17,15,0,,
1545758404,5C2266C4,2006-359T16,724,15,15,0,,
1545765604,5C2282E4,2006-359T18,843,9,15,1,,
1545790804,5C22E554,2006-360T01,1582,26,15,0,,
1545970804,5C25A474,2006-362T03,685,4,15,0,,
1545988804,5C25EAC4,2006-362T08,1863,10,15,0,,
1545992404,5C25F8D4,2006-362T09,657,8,15,0,,
1546006804,5C263114,2006-362T13,220,22,15,0,,
1546032004,5C269384,2006-362T20,255,2,15,0,,
1546082404,5C275864,2006-363T10,189,22,15,0,,
1546089604,5C277484,2006-363T12,239,9,15,0,,
1546154404,5C2871A4,2006-364T06,1273,13,15,0,,
1546302004,5C2AB234,2006-365T23,1896,16,15,1,,
1546316404,5C2AEA74,2007-001T03,995,20,15,0,,
1546370404,5C2BBD64,2007-001T18,1794,25,15,0,,
1546474804,5C2D5534,2007-002T23,177,21,15,0,,
1546658404,5C302264,2007-005T02,1872,5,15,0,,
1546683604,5C3084D4,2007-005T09,1147,35,15,0,,
1546856404,5C3327D4,2007-007T09,1371,19,15,0,,
1546878004,5C337C34,2007-007T15,313,14,15,0,,
1546950004,5C349574,2007-008T11,210,26,15,0,,
1547000404,5C355A54,2007-009T01,1073,13,15,0,,
1547076004,5C3681A4,2007-009T22,1403,9,15,1,,
1547083204,5C369DC4,2007-010T00,1065,27,15,0,,
1547104804,5C36F224,2007-010T06,1257,12,15,0,,
1547112004,5C370E44,2007-010T08,1382,9,15,0,,
1547130004,5C375494,2007-010T13,1467,11,15,0,,
1547158804,5C37C514,2007-010T21,1666,5,15,0,,
1547180404,5C381974,2007-011T03,2019,8,15,0,,
1547241604,5C390884,2007-011T20,93,13,15,0,,
1547259604,5C394ED4,2007-012T01,1016,28,15,0,,
1547306404,5C3A05A4,2007-012T14,1080,2,15,0,,
1547378404,5C3B1EE4,2007-013T10,1446,14,15,1,,
1547403604,5C3B8154,2007-013T17,1357,15,15,0,,
1547439604,5C3C0DF4,2007-014T03,3927,5,15,1,,
1547443204,5C3C1C04,2007-014T04,1703,16,15,0,,
1547479204,5C3CA8A4,2007-014T14,53,18,15,0,,
1547482804,5C3CB6B4,2007-014T15,1003,20,15,0,,
1547536804,5C3D89A4,2007-015T06,1044,14,15,0,,
1547551204,5C3DC1E4,2007-015T10,976,12,15,0,,
1547554804,5C3DCFF4,2007-015T11,1218,8,15,0,,
1547648404,5C3F3D94,2007-016T13,1900,11,15,0,,
1547713204,5C403AB4,2007-017T07,1481,19,15,0,,
1547734804,5C408F14,2007-017T13,1929,3,15,0,,
1547756404,5C40E374,2007-017T19,686,20,15,2,,
1547803204,5C419A44,2007-018T08,376,15,15,0,,
1548037204,5C452C54,2007-021T01,1030,32,15,0,,
1548051604,5C456494,2007-021T05,769,5,15,0,,
1548069604,5C45AAE4,2007-021T10,1459,13,15,0,,
1548073204,5C45B8F4,2007-021T11,3202,28,15,0,,
1548098404,5C461B64,2007-021T18,1542,16,15,0,,
1548202804,5C47B334,2007-022T23,557,16,15,0,,
1548267604,5C48B054,2007-023T17,721,10,15,0,,
1548285604,5C48F6A4,2007-023T22,718,8,15,0,,
1548307204,5C494B04,2007-024T04,3534,9,15,0,,
1548310804,5C495914,2007-024T05,32,5,15,0,,
1548314404,5C496724,2007-024T06,118,19,15,0,,
1548332404,5C49AD74,2007-024T11,1346,22,15,0,,
1548483604,5C4BFC14,2007-026T05,1837,20,15,0,,
1548505204,5C4C5074,2007-026T11,1339,14,15,0,,
1548541204,5C4CDD14,2007-026T21,1821,29,15,1,,
1548670804,5C4ED754,2007-028T09,1174,9,15,0,,
1548674404,5C4EE564,2007-028T10,1269,8,15,0,,
1548678004,5C4EF374,2007-028T11,2005,8,15,0,,
1548710404,5C4F7204,2007-028T20,1255,6,15,0,,
1548760804,5C5036E4,2007-029T10,386,11,15,0,,
1548775204,5C506F24,2007-029T14,439,17,15,0,,
1548832804,5C515024,2007-030T06,478,13,15,0,,
1548836404,5C515E34,2007-030T07,157,11,15,0,,
1548854404,5C51A484,2007-030T12,1204,10,15,0,,
1548890404,5C523124,2007-030T22,1276,27,15,0,,
1548894004,5C523F34,2007-030T23,1169,11,15,1,,
1548951604,5C532034,2007-031T15,1145,8,15,0,,
1548969604,5C536684,2007-031T20,1151,15,15,1,,
1548998404,5C53D704,2007-032T04,1289,4,15,0,,
1549023604,5C543974,2007-032T11,1843,6,15,0,,
1549041604,5C547FC4,2007-032T16,710,15,15,0,,
