 2017.334075, 2017, 121,  22.42,   64,    7.757,   -1.996,    0.892,   -2.480, 1.4386E-005
 2017.334085, 2017, 121,  22.50,   64,    7.721,   -2.081,    0.889,   -2.508, 1.7655E-005
 2017.334094, 2017, 121,  22.58,   41,    7.694,   -2.157,    0.886,   -2.534, 2.4498E-005
 2017.334104, 2017, 121,  22.67,   32,    7.667,   -2.246,    0.881,   -2.562, 1.7002E-005
 2017.334113, 2017, 121,  22.75,   32,    7.648,   -2.328,    0.877,   -2.588, 1.9617E-005
 2017.334123, 2017, 121,  22.83,   32,    7.632,   -2.409,    0.873,   -2.613, 1.0462E-005
 2017.334132, 2017, 121,  22.92,   32,    7.621,   -2.489,    0.868,   -2.636, 1.5694E-005
 2017.334142, 2017, 121,  23.00,   32,    7.613,   -2.569,    0.862,   -2.660, 1.1770E-005
 2017.334151, 2017, 121,  23.08,   32,    7.609,   -2.647,    0.857,   -2.682, 1.8309E-005
 2017.334161, 2017, 121,  23.17,   32,    7.608,   -2.725,    0.851,   -2.704, 2.6156E-005
 2017.334170, 2017, 121,  23.25,   32,    7.609,   -2.803,    0.846,   -2.724, 2.0925E-005
 2017.334180, 2017, 121,  23.33,   32,    7.613,   -2.879,    0.840,   -2.745, 1.3078E-005
 2017.334190, 2017, 121,  23.42,   32,    7.620,   -2.955,    0.833,   -2.764, 2.3541E-005
 2017.334199, 2017, 121,  23.50,   32,    7.628,   -3.031,    0.827,   -2.783, 2.8772E-005
 2017.334209, 2017, 121,  23.58,   32,    7.639,   -3.105,    0.820,   -2.802, 2.0925E-005
 2017.334218, 2017, 121,  23.67,   32,    7.651,   -3.180,    0.813,   -2.820, 2.0925E-005
 2017.334228, 2017, 121,  23.75,   32,    7.665,   -3.253,    0.807,   -2.837, 6.5391E-006
 2017.334237, 2017, 121,  23.83,   32,    7.681,   -3.326,    0.799,   -2.854, 1.8309E-005
 2017.334247, 2017, 121,  23.92,   32,    7.697,   -3.398,    0.792,   -2.870, 1.9617E-005
 2017.334256, 2017, 122,   0.00,   32,    7.716,   -3.470,    0.785,   -2.886, 1.9617E-005
 2017.334266, 2017, 122,   0.08,   32,    7.735,   -3.541,    0.777,   -2.901, 1.8309E-005
 2017.334275, 2017, 122,   0.17,   32,    7.755,   -3.612,    0.770,   -2.916, 1.5694E-005
 2017.334285, 2017, 122,   0.25,   31,    7.777,   -3.682,    0.762,   -2.931, 2.5650E-005
 2017.334294, 2017, 122,   0.33,   32,    7.799,   -3.751,    0.754,   -2.945, 1.8309E-005
 2017.334304, 2017, 122,   0.42,   32,    7.823,   -3.820,    0.746,   -2.958, 1.7002E-005
 2017.334313, 2017, 122,   0.50,   13,    7.835,   -3.856,    0.742,   -2.964, 1.2877E-005
 2017.350818, 2017, 128,   1.08,   24,   10.208,   -2.615,   -2.530,    3.657, 3.1387E-005
 2017.350828, 2017, 128,   1.17,   64,   10.196,   -2.575,   -2.512,    3.640, 2.1579E-005
 2017.350837, 2017, 128,   1.25,   64,   10.180,   -2.516,   -2.487,    3.616, 1.8963E-005
